"count","bin","context","species","ran","hemisphere","age"
0,79,"cortex","Satb2",2,"left",18
5,79,"cortex","Satb2",2,"left",18
3,78,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
1,79,"cortex","Satb2",2,"left",18
6,79,"cortex","Satb2",2,"left",18
11,79,"cortex","Satb2",2,"left",18
8,79,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
1,79,"cortex","Satb2",2,"left",18
10,79,"cortex","Satb2",2,"left",18
8,79,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
1,79,"cortex","Satb2",2,"left",18
0,79,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
0,79,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
4,80,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
5,80,"cortex","Satb2",2,"left",18
5,80,"cortex","Satb2",2,"left",18
3,80,"cortex","Satb2",2,"left",18
7,80,"cortex","Satb2",2,"left",18
5,80,"cortex","Satb2",2,"left",18
6,80,"cortex","Satb2",2,"left",18
0,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
8,79,"cortex","Satb2",2,"left",18
5,80,"cortex","Satb2",2,"left",18
4,79,"cortex","Satb2",2,"left",18
1,79,"cortex","Satb2",2,"left",18
4,80,"cortex","Satb2",2,"left",18
6,81,"cortex","Satb2",2,"left",18
10,80,"cortex","Satb2",2,"left",18
8,81,"cortex","Satb2",2,"left",18
3,81,"cortex","Satb2",2,"left",18
5,81,"cortex","Satb2",2,"left",18
7,81,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
5,81,"cortex","Satb2",2,"left",18
2,81,"cortex","Satb2",2,"left",18
12,81,"cortex","Satb2",2,"left",18
4,81,"cortex","Satb2",2,"left",18
2,81,"cortex","Satb2",2,"left",18
14,80,"cortex","Satb2",2,"left",18
17,81,"cortex","Satb2",2,"left",18
11,81,"cortex","Satb2",2,"left",18
5,81,"cortex","Satb2",2,"left",18
6,81,"cortex","Satb2",2,"left",18
0,82,"cortex","Satb2",2,"left",18
1,81,"cortex","Satb2",2,"left",18
8,82,"cortex","Satb2",2,"left",18
3,83,"cortex","Satb2",2,"left",18
5,82,"cortex","Satb2",2,"left",18
9,82,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
5,82,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
4,82,"cortex","Satb2",2,"left",18
15,82,"cortex","Satb2",2,"left",18
7,83,"cortex","Satb2",2,"left",18
0,84,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
5,82,"cortex","Satb2",2,"left",18
12,82,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
10,83,"cortex","Satb2",2,"left",18
7,84,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
3,83,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
0,84,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
4,83,"cortex","Satb2",2,"left",18
4,83,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
8,83,"cortex","Satb2",2,"left",18
2,83,"cortex","Satb2",2,"left",18
8,84,"cortex","Satb2",2,"left",18
6,85,"cortex","Satb2",2,"left",18
13,84,"cortex","Satb2",2,"left",18
17,84,"cortex","Satb2",2,"left",18
3,84,"cortex","Satb2",2,"left",18
1,85,"cortex","Satb2",2,"left",18
0,85,"cortex","Satb2",2,"left",18
3,84,"cortex","Satb2",2,"left",18
5,84,"cortex","Satb2",2,"left",18
2,85,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
0,85,"cortex","Satb2",2,"left",18
11,85,"cortex","Satb2",2,"left",18
6,86,"cortex","Satb2",2,"left",18
4,86,"cortex","Satb2",2,"left",18
5,86,"cortex","Satb2",2,"left",18
7,85,"cortex","Satb2",2,"left",18
3,85,"cortex","Satb2",2,"left",18
11,86,"cortex","Satb2",2,"left",18
4,85,"cortex","Satb2",2,"left",18
11,86,"cortex","Satb2",2,"left",18
5,85,"cortex","Satb2",2,"left",18
15,85,"cortex","Satb2",2,"left",18
8,86,"cortex","Satb2",2,"left",18
3,85,"cortex","Satb2",2,"left",18
2,86,"cortex","Satb2",2,"left",18
13,86,"cortex","Satb2",2,"left",18
1,86,"cortex","Satb2",2,"left",18
9,86,"cortex","Satb2",2,"left",18
5,87,"cortex","Satb2",2,"left",18
2,86,"cortex","Satb2",2,"left",18
3,87,"cortex","Satb2",2,"left",18
2,86,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
6,87,"cortex","Satb2",2,"left",18
2,87,"cortex","Satb2",2,"left",18
3,88,"cortex","Satb2",2,"left",18
2,86,"cortex","Satb2",2,"left",18
8,88,"cortex","Satb2",2,"left",18
8,88,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
1,86,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
3,88,"cortex","Satb2",2,"left",18
3,87,"cortex","Satb2",2,"left",18
11,88,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
11,88,"cortex","Satb2",2,"left",18
10,88,"cortex","Satb2",2,"left",18
6,88,"cortex","Satb2",2,"left",18
10,88,"cortex","Satb2",2,"left",18
14,89,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
4,89,"cortex","Satb2",2,"left",18
4,89,"cortex","Satb2",2,"left",18
5,89,"cortex","Satb2",2,"left",18
2,89,"cortex","Satb2",2,"left",18
1,88,"cortex","Satb2",2,"left",18
14,89,"cortex","Satb2",2,"left",18
5,90,"cortex","Satb2",2,"left",18
10,90,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
4,90,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
0,90,"cortex","Satb2",2,"left",18
2,90,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
4,90,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
7,90,"cortex","Satb2",2,"left",18
4,90,"cortex","Satb2",2,"left",18
4,91,"cortex","Satb2",2,"left",18
11,91,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
4,90,"cortex","Satb2",2,"left",18
7,91,"cortex","Satb2",2,"left",18
10,91,"cortex","Satb2",2,"left",18
6,91,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
5,90,"cortex","Satb2",2,"left",18
4,91,"cortex","Satb2",2,"left",18
4,91,"cortex","Satb2",2,"left",18
0,90,"cortex","Satb2",2,"left",18
3,92,"cortex","Satb2",2,"left",18
10,91,"cortex","Satb2",2,"left",18
8,90,"cortex","Satb2",2,"left",18
6,91,"cortex","Satb2",2,"left",18
2,91,"cortex","Satb2",2,"left",18
5,92,"cortex","Satb2",2,"left",18
3,92,"cortex","Satb2",2,"left",18
6,93,"cortex","Satb2",2,"left",18
8,91,"cortex","Satb2",2,"left",18
6,92,"cortex","Satb2",2,"left",18
4,92,"cortex","Satb2",2,"left",18
3,91,"cortex","Satb2",2,"left",18
1,93,"cortex","Satb2",2,"left",18
5,92,"cortex","Satb2",2,"left",18
0,93,"cortex","Satb2",2,"left",18
7,92,"cortex","Satb2",2,"left",18
1,92,"cortex","Satb2",2,"left",18
0,93,"cortex","Satb2",2,"left",18
0,92,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
3,76,"cortex","Satb2",2,"left",18
9,77,"cortex","Satb2",2,"left",18
10,80,"cortex","Satb2",2,"left",18
0,80,"cortex","Satb2",2,"left",18
9,75,"cortex","Satb2",2,"left",18
1,76,"cortex","Satb2",2,"left",18
16,76,"cortex","Satb2",2,"left",18
7,76,"cortex","Satb2",2,"left",18
6,75,"cortex","Satb2",2,"left",18
5,75,"cortex","Satb2",2,"left",18
0,76,"cortex","Satb2",2,"left",18
2,76,"cortex","Satb2",2,"left",18
1,75,"cortex","Satb2",2,"left",18
2,75,"cortex","Satb2",2,"left",18
2,75,"cortex","Satb2",2,"left",18
7,76,"cortex","Satb2",2,"left",18
10,76,"cortex","Satb2",2,"left",18
0,75,"cortex","Satb2",2,"left",18
0,76,"cortex","Satb2",2,"left",18
2,76,"cortex","Satb2",2,"left",18
0,76,"cortex","Satb2",2,"left",18
1,76,"cortex","Satb2",2,"left",18
5,76,"cortex","Satb2",2,"left",18
5,76,"cortex","Satb2",2,"left",18
1,77,"cortex","Satb2",2,"left",18
6,76,"cortex","Satb2",2,"left",18
5,77,"cortex","Satb2",2,"left",18
2,77,"cortex","Satb2",2,"left",18
7,76,"cortex","Satb2",2,"left",18
1,77,"cortex","Satb2",2,"left",18
3,77,"cortex","Satb2",2,"left",18
3,77,"cortex","Satb2",2,"left",18
7,77,"cortex","Satb2",2,"left",18
8,77,"cortex","Satb2",2,"left",18
0,77,"cortex","Satb2",2,"left",18
1,76,"cortex","Satb2",2,"left",18
4,78,"cortex","Satb2",2,"left",18
5,77,"cortex","Satb2",2,"left",18
1,76,"cortex","Satb2",2,"left",18
3,77,"cortex","Satb2",2,"left",18
4,77,"cortex","Satb2",2,"left",18
2,77,"cortex","Satb2",2,"left",18
0,77,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
4,78,"cortex","Satb2",2,"left",18
8,78,"cortex","Satb2",2,"left",18
6,79,"cortex","Satb2",2,"left",18
6,78,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
0,79,"cortex","Satb2",2,"left",18
8,78,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
16,79,"cortex","Satb2",2,"left",18
4,79,"cortex","Satb2",2,"left",18
4,78,"cortex","Satb2",2,"left",18
4,79,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
5,78,"cortex","Satb2",2,"left",18
10,79,"cortex","Satb2",2,"left",18
0,79,"cortex","Satb2",2,"left",18
6,81,"cortex","Satb2",2,"left",18
1,79,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
4,80,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
3,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
8,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
3,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
3,80,"cortex","Satb2",2,"left",18
7,81,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
7,80,"cortex","Satb2",2,"left",18
11,81,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
9,81,"cortex","Satb2",2,"left",18
11,81,"cortex","Satb2",2,"left",18
4,81,"cortex","Satb2",2,"left",18
0,82,"cortex","Satb2",2,"left",18
13,82,"cortex","Satb2",2,"left",18
4,82,"cortex","Satb2",2,"left",18
7,81,"cortex","Satb2",2,"left",18
9,83,"cortex","Satb2",2,"left",18
7,82,"cortex","Satb2",2,"left",18
11,83,"cortex","Satb2",2,"left",18
2,83,"cortex","Satb2",2,"left",18
4,82,"cortex","Satb2",2,"left",18
2,83,"cortex","Satb2",2,"left",18
8,82,"cortex","Satb2",2,"left",18
7,83,"cortex","Satb2",2,"left",18
3,83,"cortex","Satb2",2,"left",18
19,83,"cortex","Satb2",2,"left",18
2,83,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
13,84,"cortex","Satb2",2,"left",18
13,84,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
7,83,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
10,84,"cortex","Satb2",2,"left",18
7,84,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
1,83,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
4,84,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
1,85,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
2,85,"cortex","Satb2",2,"left",18
3,84,"cortex","Satb2",2,"left",18
8,84,"cortex","Satb2",2,"left",18
5,86,"cortex","Satb2",2,"left",18
1,85,"cortex","Satb2",2,"left",18
2,85,"cortex","Satb2",2,"left",18
7,84,"cortex","Satb2",2,"left",18
11,85,"cortex","Satb2",2,"left",18
2,85,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
8,85,"cortex","Satb2",2,"left",18
2,85,"cortex","Satb2",2,"left",18
5,85,"cortex","Satb2",2,"left",18
8,86,"cortex","Satb2",2,"left",18
8,85,"cortex","Satb2",2,"left",18
4,84,"cortex","Satb2",2,"left",18
12,86,"cortex","Satb2",2,"left",18
5,86,"cortex","Satb2",2,"left",18
7,86,"cortex","Satb2",2,"left",18
7,85,"cortex","Satb2",2,"left",18
3,86,"cortex","Satb2",2,"left",18
12,86,"cortex","Satb2",2,"left",18
7,87,"cortex","Satb2",2,"left",18
7,87,"cortex","Satb2",2,"left",18
1,86,"cortex","Satb2",2,"left",18
0,86,"cortex","Satb2",2,"left",18
3,86,"cortex","Satb2",2,"left",18
1,87,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
6,87,"cortex","Satb2",2,"left",18
3,88,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
5,88,"cortex","Satb2",2,"left",18
4,87,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
4,88,"cortex","Satb2",2,"left",18
13,88,"cortex","Satb2",2,"left",18
5,87,"cortex","Satb2",2,"left",18
1,86,"cortex","Satb2",2,"left",18
8,86,"cortex","Satb2",2,"left",18
5,87,"cortex","Satb2",2,"left",18
2,87,"cortex","Satb2",2,"left",18
10,87,"cortex","Satb2",2,"left",18
7,88,"cortex","Satb2",2,"left",18
6,88,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
8,89,"cortex","Satb2",2,"left",18
6,87,"cortex","Satb2",2,"left",18
6,88,"cortex","Satb2",2,"left",18
3,89,"cortex","Satb2",2,"left",18
1,88,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
10,89,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
11,90,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
6,89,"cortex","Satb2",2,"left",18
7,90,"cortex","Satb2",2,"left",18
4,89,"cortex","Satb2",2,"left",18
14,89,"cortex","Satb2",2,"left",18
3,89,"cortex","Satb2",2,"left",18
5,88,"cortex","Satb2",2,"left",18
13,90,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
2,90,"cortex","Satb2",2,"left",18
2,88,"cortex","Satb2",2,"left",18
5,91,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
11,91,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
7,91,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
6,90,"cortex","Satb2",2,"left",18
6,91,"cortex","Satb2",2,"left",18
8,91,"cortex","Satb2",2,"left",18
7,92,"cortex","Satb2",2,"left",18
7,93,"cortex","Satb2",2,"left",18
6,91,"cortex","Satb2",2,"left",18
3,90,"cortex","Satb2",2,"left",18
8,93,"cortex","Satb2",2,"left",18
3,92,"cortex","Satb2",2,"left",18
3,92,"cortex","Satb2",2,"left",18
1,91,"cortex","Satb2",2,"left",18
0,80,"cortex","Satb2",2,"left",18
14,86,"cortex","Satb2",2,"left",18
0,90,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
0,91,"cortex","Satb2",2,"left",18
2,75,"cortex","Satb2",2,"left",18
8,80,"cortex","Satb2",2,"left",18
4,77,"cortex","Satb2",2,"left",18
4,85,"cortex","Satb2",2,"left",18
6,82,"cortex","Satb2",2,"left",18
2,80,"cortex","Satb2",2,"left",18
3,85,"cortex","Satb2",2,"left",18
7,76,"cortex","Satb2",2,"left",18
11,82,"cortex","Satb2",2,"left",18
5,77,"cortex","Satb2",2,"left",18
5,76,"cortex","Satb2",2,"left",18
5,80,"cortex","Satb2",2,"left",18
8,76,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
7,76,"cortex","Satb2",2,"left",18
2,87,"cortex","Satb2",2,"left",18
9,87,"cortex","Satb2",2,"left",18
3,84,"cortex","Satb2",2,"left",18
3,87,"cortex","Satb2",2,"left",18
6,81,"cortex","Satb2",2,"left",18
1,76,"cortex","Satb2",2,"left",18
5,81,"cortex","Satb2",2,"left",18
3,87,"cortex","Satb2",2,"left",18
7,87,"cortex","Satb2",2,"left",18
5,87,"cortex","Satb2",2,"left",18
3,76,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
10,84,"cortex","Satb2",2,"left",18
1,88,"cortex","Satb2",2,"left",18
2,77,"cortex","Satb2",2,"left",18
5,81,"cortex","Satb2",2,"left",18
4,77,"cortex","Satb2",2,"left",18
3,84,"cortex","Satb2",2,"left",18
1,78,"cortex","Satb2",2,"left",18
0,79,"cortex","Satb2",2,"left",18
9,78,"cortex","Satb2",2,"left",18
0,82,"cortex","Satb2",2,"left",18
0,85,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
6,77,"cortex","Satb2",2,"left",18
4,90,"cortex","Satb2",2,"left",18
13,80,"cortex","Satb2",2,"left",18
9,87,"cortex","Satb2",2,"left",18
3,79,"cortex","Satb2",2,"left",18
2,79,"cortex","Satb2",2,"left",18
9,90,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
0,90,"cortex","Satb2",2,"left",18
11,78,"cortex","Satb2",2,"left",18
0,81,"cortex","Satb2",2,"left",18
1,84,"cortex","Satb2",2,"left",18
4,84,"cortex","Satb2",2,"left",18
6,92,"cortex","Satb2",2,"left",18
11,81,"cortex","Satb2",2,"left",18
7,89,"cortex","Satb2",2,"left",18
0,80,"cortex","Satb2",2,"left",18
0,85,"cortex","Satb2",2,"left",18
4,92,"cortex","Satb2",2,"left",18
3,80,"cortex","Satb2",2,"left",18
11,85,"cortex","Satb2",2,"left",18
1,80,"cortex","Satb2",2,"left",18
3,85,"cortex","Satb2",2,"left",18
2,82,"cortex","Satb2",2,"left",18
0,82,"cortex","Satb2",2,"left",18
4,80,"cortex","Satb2",2,"left",18
0,92,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
11,81,"cortex","Satb2",2,"left",18
5,85,"cortex","Satb2",2,"left",18
2,87,"cortex","Satb2",2,"left",18
4,81,"cortex","Satb2",2,"left",18
3,82,"cortex","Satb2",2,"left",18
6,82,"cortex","Satb2",2,"left",18
0,87,"cortex","Satb2",2,"left",18
1,90,"cortex","Satb2",2,"left",18
1,83,"cortex","Satb2",2,"left",18
10,82,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
1,82,"cortex","Satb2",2,"left",18
10,92,"cortex","Satb2",2,"left",18
6,88,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
13,88,"cortex","Satb2",2,"left",18
0,88,"cortex","Satb2",2,"left",18
3,96,"cortex","Satb2",2,"left",18
4,98,"cortex","Satb2",2,"left",18
9,83,"cortex","Satb2",2,"left",18
5,88,"cortex","Satb2",2,"left",18
0,92,"cortex","Satb2",2,"left",18
6,88,"cortex","Satb2",2,"left",18
0,83,"cortex","Satb2",2,"left",18
4,86,"cortex","Satb2",2,"left",18
4,83,"cortex","Satb2",2,"left",18
10,86,"cortex","Satb2",2,"left",18
3,94,"cortex","Satb2",2,"left",18
2,84,"cortex","Satb2",2,"left",18
7,89,"cortex","Satb2",2,"left",18
13,91,"cortex","Satb2",2,"left",18
11,84,"cortex","Satb2",2,"left",18
4,95,"cortex","Satb2",2,"left",18
1,85,"cortex","Satb2",2,"left",18
7,85,"cortex","Satb2",2,"left",18
1,91,"cortex","Satb2",2,"left",18
10,87,"cortex","Satb2",2,"left",18
1,87,"cortex","Satb2",2,"left",18
1,88,"cortex","Satb2",2,"left",18
7,92,"cortex","Satb2",2,"left",18
3,92,"cortex","Satb2",2,"left",18
10,86,"cortex","Satb2",2,"left",18
0,86,"cortex","Satb2",2,"left",18
4,86,"cortex","Satb2",2,"left",18
1,88,"cortex","Satb2",2,"left",18
9,86,"cortex","Satb2",2,"left",18
10,94,"cortex","Satb2",2,"left",18
0,89,"cortex","Satb2",2,"left",18
3,89,"cortex","Satb2",2,"left",18
4,88,"cortex","Satb2",2,"left",18
3,87,"cortex","Satb2",2,"left",18
2,87,"cortex","Satb2",2,"left",18
0,94,"cortex","Satb2",2,"left",18
3,88,"cortex","Satb2",2,"left",18
10,88,"cortex","Satb2",2,"left",18
1,87,"cortex","Satb2",2,"left",18
2,90,"cortex","Satb2",2,"left",18
11,90,"cortex","Satb2",2,"left",18
4,95,"cortex","Satb2",2,"left",18
13,88,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
10,88,"cortex","Satb2",2,"left",18
1,89,"cortex","Satb2",2,"left",18
8,90,"cortex","Satb2",2,"left",18
2,89,"cortex","Satb2",2,"left",18
2,92,"cortex","Satb2",2,"left",18
1,98,"cortex","Satb2",2,"left",18
11,91,"cortex","Satb2",2,"left",18
1,93,"cortex","Satb2",2,"left",18
6,91,"cortex","Satb2",2,"left",18
2,91,"cortex","Satb2",2,"left",18
4,92,"cortex","Satb2",2,"left",18
1,92,"cortex","Satb2",2,"left",18
2,92,"cortex","Satb2",2,"left",18
1,92,"cortex","Satb2",2,"left",18
5,93,"cortex","Satb2",2,"left",18
3,77,"cortex","Satb2",2,"left",18
5,82,"cortex","Satb2",2,"left",18
3,83,"cortex","Satb2",2,"left",18
1,91,"cortex","Satb2",2,"left",18
3,99,"cortex","Satb2",2,"left",18
0,100,"cortex","Satb2",2,"left",18
4,98,"cortex","Satb2",2,"left",18
0,99,"cortex","Satb2",2,"left",18
4,98,"cortex","Satb2",2,"left",18
1,99,"cortex","Satb2",2,"left",18
2,97,"cortex","Satb2",2,"left",18
6,100,"cortex","Satb2",2,"left",18
1,96,"cortex","Satb2",2,"left",18
1,98,"cortex","Satb2",2,"left",18
3,97,"cortex","Satb2",2,"left",18
2,100,"cortex","Satb2",2,"left",18
1,100,"cortex","Satb2",2,"left",18
9,97,"cortex","Satb2",2,"left",18
2,96,"cortex","Satb2",2,"left",18
7,100,"cortex","Satb2",2,"left",18
0,100,"cortex","Satb2",2,"left",18
0,99,"cortex","Satb2",2,"left",18
4,100,"cortex","Satb2",2,"left",18
3,97,"cortex","Satb2",2,"left",18
0,99,"cortex","Satb2",2,"left",18
2,99,"cortex","Satb2",2,"left",18
5,98,"cortex","Satb2",2,"left",18
7,98,"cortex","Satb2",2,"left",18
0,99,"cortex","Satb2",2,"left",18
10,100,"cortex","Satb2",2,"left",18
0,98,"cortex","Satb2",2,"left",18
17,98,"cortex","Satb2",2,"left",18
5,95,"cortex","Satb2",2,"left",18
5,97,"cortex","Satb2",2,"left",18
6,94,"cortex","Satb2",2,"left",18
3,94,"cortex","Satb2",2,"left",18
1,97,"cortex","Satb2",2,"left",18
2,95,"cortex","Satb2",2,"left",18
10,95,"cortex","Satb2",2,"left",18
4,97,"cortex","Satb2",2,"left",18
1,96,"cortex","Satb2",2,"left",18
0,97,"cortex","Satb2",2,"left",18
3,97,"cortex","Satb2",2,"left",18
0,96,"cortex","Satb2",2,"left",18
3,95,"cortex","Satb2",2,"left",18
7,98,"cortex","Satb2",2,"left",18
5,95,"cortex","Satb2",2,"left",18
1,98,"cortex","Satb2",2,"left",18
10,97,"cortex","Satb2",2,"left",18
0,95,"cortex","Satb2",2,"left",18
5,96,"cortex","Satb2",2,"left",18
2,95,"cortex","Satb2",2,"left",18
2,97,"cortex","Satb2",2,"left",18
0,97,"cortex","Satb2",2,"left",18
4,95,"cortex","Satb2",2,"left",18
1,95,"cortex","Satb2",2,"left",18
2,96,"cortex","Satb2",2,"left",18
2,95,"cortex","Satb2",2,"left",18
11,98,"cortex","Satb2",2,"left",18
3,98,"cortex","Satb2",2,"left",18
2,95,"cortex","Satb2",2,"left",18
8,98,"cortex","Satb2",2,"left",18
3,98,"cortex","Satb2",2,"left",18
2,97,"cortex","Satb2",2,"left",18
6,98,"cortex","Satb2",2,"left",18
0,95,"cortex","Satb2",2,"left",18
16,100,"cortex","Satb2",2,"left",18
1,98,"cortex","Satb2",2,"left",18
5,96,"cortex","Satb2",2,"left",18
4,96,"cortex","Satb2",2,"left",18
3,96,"cortex","Satb2",2,"left",18
2,96,"cortex","Satb2",2,"left",18
6,100,"cortex","Satb2",2,"left",18
9,100,"cortex","Satb2",2,"left",18
15,100,"cortex","Satb2",2,"left",18
8,97,"cortex","Satb2",2,"left",18
0,97,"cortex","Satb2",2,"left",18
2,97,"cortex","Satb2",2,"left",18
0,97,"cortex","Satb2",2,"left",18
7,98,"cortex","Satb2",2,"left",18
10,98,"cortex","Satb2",2,"left",18
8,99,"cortex","Satb2",2,"left",18
3,98,"cortex","Satb2",2,"left",18
0,99,"cortex","Satb2",2,"left",18
9,99,"cortex","Satb2",2,"left",18
2,98,"cortex","Satb2",2,"left",18
11,98,"cortex","Satb2",2,"left",18
8,100,"cortex","Satb2",2,"left",18
5,99,"cortex","Satb2",2,"left",18
4,100,"cortex","Satb2",2,"left",18
3,100,"cortex","Satb2",2,"left",18
4,94,"cortex","Satb2",2,"left",18
0,96,"cortex","Satb2",2,"left",18
7,97,"cortex","Satb2",2,"left",18
9,92,"cortex","Satb2",2,"left",18
1,94,"cortex","Satb2",2,"left",18
11,93,"cortex","Satb2",2,"left",18
2,94,"cortex","Satb2",2,"left",18
0,93,"cortex","Satb2",2,"left",18
4,94,"cortex","Satb2",2,"left",18
1,94,"cortex","Satb2",2,"left",18
3,93,"cortex","Satb2",2,"left",18
4,93,"cortex","Satb2",2,"left",18
